"Funding OrgName","Project Reference","ProjectCategory","Outcome Type","LeadRO Name","Department","PI Surname","PI First Name","PI Orcid iD","Description","Further Funding Org","Further Funding Dept","Sector","Country","Currency","Amount","Fund Start Date","Fund End Date","GTR OutcomeId","GTR Outcome URL","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"BBSRC","BB/F01046X/1","Research Grant","Further Funding","University of Manchester","Computer Science","Goble","Carole","http://orcid.org/0000-0003-1219-2137","FP7 Infrastructures BioVel: Biodiversity Virtual eLaboratory","European Commission","Seventh Framework Programme (FP7)","Public","European Union (EU)","EUR","1120000.0","07/2011","12/2014","545fc8eaf06fd9.60119865","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=545fc8eaf06fd9.60119865&grantRef=BB%2FF01046X%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/F01046X/1","02F0C481-AF52-4892-B064-CBAFE82D1FA7","2512EF1C-401B-4222-9869-A770D4C5FAC7","68D0E3C9-9246-4CFC-B5E9-48584CF82993","2E6EDFEF-507F-4350-B2D1-281D8B669378"
"BBSRC","BB/R000182/1","Research Grant","Further Funding","University of Liverpool","Institute of Integrative Biology","Eyers","Claire","","NERC Environmental Omics Facility","Natural Environment Research Council",,"Public","United Kingdom","GBP","9999999.0","09/2020","09/2025","622f1ded0952a8.82691191","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=622f1ded0952a8.82691191&grantRef=BB%2FR000182%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/R000182/1","02555309-79D2-4A95-A850-0C18D8F80007","2512EF1C-401B-4222-9869-A770D4C5FAC7","A0A585E0-6B0D-4643-A3A6-47943B4CBFEF","416012ED-EFD3-45B1-A486-796B3C692CC8"
"NERC","NE/N002431/1","Research Grant","Further Funding","University of Worcester","School of Science & the Environment","Skjoth","Carsten Ambelas","","NERC-MDIBL Environmental Genomics","University of Birmingham",,"Academic/University","United Kingdom","GBP","2105.0","03/2017","03/2017","58c6b5073fb949.19405751","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=58c6b5073fb949.19405751&grantRef=NE%2FN002431%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/N002431/1","67DB3A83-EA35-473D-B044-C13FE295F934","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","7DA3D9E3-6EAB-4E67-A95B-DEFFE718A68C","EC64D06F-1940-4729-A49F-F153441DAE2C"
"EPSRC","EP/G057133/1","Research Grant","Further Funding","University of Sheffield","Chemical & Biological Engineering","Sharifi","V","","Veolia Environmental Services","Veolia Environmental Services",,"Private","United Kingdom","GBP","8869.0","09/2010","01/2011","r-5751494100.0859206869714","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=r-5751494100.0859206869714&grantRef=EP%2FG057133%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/G057133/1","D126E1EC-D012-42DB-B0F1-ABC670A99EC5","798CB33D-C79E-4578-83F2-72606407192C","03D8AFBB-3EA5-4885-B036-BD4F9F4F9849","B5F18673-431C-481D-8761-D1CAF12AFC81"
"NERC","NE/J500677/1","Fellowship","Further Funding","NERC British Geological Survey","Groundwater","Dearden","Rachel","","Environmental Data funding","Natural Environment Research Council",,"Public","United Kingdom","GBP","12000.0","05/2013","09/2013","5448e099033325.45109437","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5448e099033325.45109437&grantRef=NE%2FJ500677%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/J500677/1","DDC23E55-A2C1-4411-9ACD-982DD91049B9","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","7ADE0AB2-1050-4241-987D-F3B1C3322E05","307DAEF6-7B74-472E-BA11-D907BA19D7F6"
"NERC","NE/T010401/1","Research Grant","Further Funding","University of Exeter","Biosciences","Van Veen","Franciscus Johannes Frank","","Environmental Intelligence CDT studentship","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","60000.0","09/2021","09/2024","6230a6f96cecb4.21332089","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=6230a6f96cecb4.21332089&grantRef=NE%2FT010401%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/T010401/1","556D0900-B8A0-47D4-BB90-FF5C252CD32C","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","961756BF-E31F-4A13-836F-0A09BA02385C","0D68F052-B7FC-43CC-9DE9-F5EF09904553"
"EPSRC","EP/R00143X/1","Research Grant","Further Funding","University of Nottingham","Faculty of Engineering","Grant","David","http://orcid.org/0000-0002-6786-7720","Ocean-REFuel - Ocean Renewable Energy Fuels","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","1710223.0","07/2021","08/2026","623095883d3454.81667224","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=623095883d3454.81667224&grantRef=EP%2FR00143X%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/R00143X/1","C6E5BA53-00AF-4ACA-93A4-1FF031847C77","798CB33D-C79E-4578-83F2-72606407192C","936D002F-A8D1-4A93-AE5D-825ED0903D8D","508F5FAC-68BE-4E8C-8D22-45A317958892"
"EPSRC","EP/M020231/1","Research Grant","Further Funding","University of Edinburgh","Sch of Engineering","Shek","Jonathan","","Joint UK-China Offshore Renewable Energy","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","809108.0","06/2017","06/2020","5a974727edc2d4.04574109","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5a974727edc2d4.04574109&grantRef=EP%2FM020231%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/M020231/1","C90A6627-765C-4EFC-855B-6EB01CB50577","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","9D0930F5-D8FE-419C-8D78-EF41DC4CEE18"
"EPSRC","EP/R00143X/1","Research Grant","Further Funding","University of Nottingham","Faculty of Engineering","Grant","David","http://orcid.org/0000-0002-6786-7720","Decarbonisation Of Food Cold Chain Through Integrated Hydrogen Technologies","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","972582.0","07/2021","08/2024","623094fe1c28d0.57723679","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=623094fe1c28d0.57723679&grantRef=EP%2FR00143X%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/R00143X/1","C6E5BA53-00AF-4ACA-93A4-1FF031847C77","798CB33D-C79E-4578-83F2-72606407192C","936D002F-A8D1-4A93-AE5D-825ED0903D8D","508F5FAC-68BE-4E8C-8D22-45A317958892"
"EPSRC","EP/K021796/1","Research Grant","Further Funding","Heriot-Watt University","Sch of Engineering and Physical Science","Maroto-Valer","M","","Champion - Industrial Decarbonisation Research & Innovation Centre (IDRIC)","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","100776.0","01/2020","07/2020","6046a34d0d4269.97175265","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=6046a34d0d4269.97175265&grantRef=EP%2FK021796%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/K021796/1","2AC7513A-5950-402B-9730-652583352E70","798CB33D-C79E-4578-83F2-72606407192C","E5A82D2C-5AD4-488A-ACFF-566345A5D6DA","243DD3F5-7BA4-440B-BA9A-44D06A8A158A"
"EPSRC","EP/N032888/1","Research Grant","Further Funding","University of Birmingham","Chemical Engineering","Radcliffe","Jonathan","http://orcid.org/0000-0001-7671-6265","DEcarbonisation of Low TemperAture Process Heat Industry, DELTA PHI","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","2004075.0","08/2020","09/2023","60424dcfbaa3d1.95790345","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=60424dcfbaa3d1.95790345&grantRef=EP%2FN032888%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/N032888/1","CFF85B78-672E-4D0F-A18B-4C4E7559E1E2","798CB33D-C79E-4578-83F2-72606407192C","818CD6C9-61EE-41F2-9F37-0C7A8F43E25D","B1C9E6F7-2164-4BB9-ADA9-A84B0FEFED88"
"EPSRC","EP/P028829/1","Research Grant","Further Funding","University of Glasgow","School of Engineering","Yu","Zhibin","","Flexible Air Source Heat pump for domestic heating decarbonisation (FASHION)","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","1149351.0","07/2021","08/2024","62288f829cad35.38515505","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=62288f829cad35.38515505&grantRef=EP%2FP028829%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/P028829/1","ADA9B987-7BE4-4DED-8072-BF1564763341","798CB33D-C79E-4578-83F2-72606407192C","AE58F21F-3622-4382-97BB-1359BD183E9F","523EA03A-FD6B-489E-A74E-E6926F5A6AFE"
"EPSRC","EP/N009924/1","Research Grant","Further Funding","Heriot-Watt University","Sch of Engineering and Physical Science","Maroto-Valer","M","","Champion - Industrial Decarbonisation Research & Innovation Centre (IDRIC)","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","100776.0","01/2020","07/2020","6046a34d0d4269.97175265","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=6046a34d0d4269.97175265&grantRef=EP%2FN009924%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/N009924/1","19969E84-87E0-4736-A492-A61E7FDB1E84","798CB33D-C79E-4578-83F2-72606407192C","E5A82D2C-5AD4-488A-ACFF-566345A5D6DA","243DD3F5-7BA4-440B-BA9A-44D06A8A158A"
"NERC","NE/E006949/1","Research Grant","Further Funding","Newcastle University","Sch of Biology","Bythell","John","","Re-evaluation of the importance of ciliates in coral disease","Natural Environment Research Council",,"Public","United Kingdom","GBP","323988.0","03/2011","07/2013","5edf5cc05edf5cd4","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5edf5cc05edf5cd4&grantRef=NE%2FE006949%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/E006949/1","0E5918FB-B66D-48D6-9937-0E6854DC3241","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","5E2B04DD-4A03-45ED-9892-61C5CCB8AC68","2F5812B2-B0DF-4443-8F08-9FD2BC5B44A0"
"NERC","NE/P020887/1","Research Grant","Further Funding","University of Southampton","Faculty of Engineering & the Environment","Thornton","Blair","http://orcid.org/0000-0003-4492-622X","Southampton and Tokyo collaboration in Marine Robotics and Coral Mapping","Daiwa Anglo-Japanese Foundation",,"Charity/Non Profit","United Kingdom","GBP","7000.0","07/2017","07/2018","5a723d17e44b24.82656216","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5a723d17e44b24.82656216&grantRef=NE%2FP020887%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/P020887/1","96E60A8C-30B1-4816-B010-A0D96B36F1BA","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","30A429E3-83B7-4E41-99C0-14A144F07DFE","F0529F98-B99C-4034-A4A0-904FEA163DCD"
"EPSRC","EP/G032122/1","Research Grant","Further Funding","University College London","Chemical Engineering","Angeli","Panagiota","","Complex ORAL health products (CORAL): Characterisation, modelling and manufacturing challenges","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","1945935.0","08/2016","08/2020","58c94d273bf180.43990152","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=58c94d273bf180.43990152&grantRef=EP%2FG032122%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/G032122/1","BE086E86-D655-4540-A5BE-C74C72CCED3F","798CB33D-C79E-4578-83F2-72606407192C","3A5E126D-C175-4730-9B7B-E6D8CF447F83","A51BA677-0CB6-4FD7-9F89-85F8D8AE6919"
"EPSRC","EP/N001745/1","Research Grant","Further Funding","University of Leeds","Chemical and Process Engineering","Taylor","Peter","","DEcarbonisation of Low TemperAture Process Heat Industry, DELTA PHI","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","2004075.0","08/2020","09/2023","60424dcfbaa3d1.95790345","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=60424dcfbaa3d1.95790345&grantRef=EP%2FN001745%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/N001745/1","6E40E71E-451A-436B-8890-B3D7326F2C0B","798CB33D-C79E-4578-83F2-72606407192C","83D87776-5958-42AE-889D-B8AECF16B468","3D1F2DC2-1939-49AE-AAF0-573F6DE5FBA7"
"EPSRC","EP/L014211/1","Research Grant","Further Funding","University of Birmingham","Chemical Engineering","Ding","Yulong","","DEcarbonisation of Low TemperAture Process Heat Industry, DELTA PHI","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","2004075.0","08/2020","09/2023","60424dcfbaa3d1.95790345","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=60424dcfbaa3d1.95790345&grantRef=EP%2FL014211%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/L014211/1","18875261-4C96-4E7D-97E5-D727EB51A060","798CB33D-C79E-4578-83F2-72606407192C","818CD6C9-61EE-41F2-9F37-0C7A8F43E25D","C98F6525-7611-44D6-862E-759A88DAC965"
"EPSRC","EP/N021142/1","Research Grant","Further Funding","University of Birmingham","Chemical Engineering","Li","Yongliang","","Flexible Air Source Heat pump for domestic heating decarbonisation (FASHION)","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","1149351.0","07/2021","08/2024","6228a5e434e5d2.62414493","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=6228a5e434e5d2.62414493&grantRef=EP%2FN021142%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/N021142/1","C59F4A49-BE52-4692-BB2E-85B236C06533","798CB33D-C79E-4578-83F2-72606407192C","818CD6C9-61EE-41F2-9F37-0C7A8F43E25D","1A4E546F-46BD-44BA-B886-1E24B39B17A2"
"EPSRC","EP/N020472/1","Research Grant","Further Funding","University of Glasgow","School of Engineering","Yu","Zhibin","","Flexible Air Source Heat pump for domestic heating decarbonisation (FASHION)","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","1149351.0","07/2021","08/2024","62288f829cad35.38515505","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=62288f829cad35.38515505&grantRef=EP%2FN020472%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/N020472/1","AC738A10-55DE-4D2B-9874-DEA214B16ED0","798CB33D-C79E-4578-83F2-72606407192C","AE58F21F-3622-4382-97BB-1359BD183E9F","523EA03A-FD6B-489E-A74E-E6926F5A6AFE"
"AHRC","AH/S002812/1","Research Grant","Further Funding","University of Leeds","Sch of Design","Russell","Stephen","","Encouraging public engagement with textiles waste management","University of Leeds",,"Academic/University","United Kingdom","GBP","4999.0","11/2019","08/2020","5e612640e92014.30393390","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5e612640e92014.30393390&grantRef=AH%2FS002812%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/S002812/1","A428CAF5-32D7-4100-98E2-59A5854FDD5E","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","83D87776-5958-42AE-889D-B8AECF16B468","2A3ECE8B-FCFA-4053-90EA-5CDBC3339C95"
"EPSRC","EP/T011300/1","Research Grant","Further Funding","University of Manchester","Earth Atmospheric and Env Sciences","Morris","Katherine","","Radioactive Waste Management Research Support Office","Government of the UK",,"Public","United Kingdom","GBP","2500000.0","01/2020","12/2024","603f736688fcc5.76324848","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=603f736688fcc5.76324848&grantRef=EP%2FT011300%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/T011300/1","F352FAEF-C6DC-4FDD-8202-54C83A383387","798CB33D-C79E-4578-83F2-72606407192C","68D0E3C9-9246-4CFC-B5E9-48584CF82993","8B087E68-A6AE-4830-9560-F1F72505F1BD"
"AHRC","AH/I500669/1","Research Grant","Further Funding","University of Manchester","Social Sciences","Harvey","Penelope","http://orcid.org/0000-0001-7765-1221","Big Data and Urban Waste Management","Economic and Social Research Council",,"Public","United Kingdom","GBP","36000.0","01/2014","01/2015","56e15caa4e12b3.00581576","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=56e15caa4e12b3.00581576&grantRef=AH%2FI500669%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/I500669/1","962724A2-EF72-4E6C-8FF8-8D591CF2299D","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","68D0E3C9-9246-4CFC-B5E9-48584CF82993","11E0ED00-507B-4A3E-920A-E286710DDBA9"
"NERC","NE/H007768/1","Research Grant","Further Funding","University of Manchester","Earth Atmospheric and Env Sciences","Morris","Katherine","","Radioactive Waste Management Research Support Office","Government of the UK",,"Public","United Kingdom","GBP","2500000.0","01/2020","12/2024","603f736688fcc5.76324848","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=603f736688fcc5.76324848&grantRef=NE%2FH007768%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/H007768/1","4B528E46-527E-4677-9BE2-A1BB9E8981A3","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","68D0E3C9-9246-4CFC-B5E9-48584CF82993","8B087E68-A6AE-4830-9560-F1F72505F1BD"
"BBSRC","BB/S001530/1","Research Grant","Further Funding","King's College London","Developmental Neurobiology","Houart","Corinne","","Using fish biodiversity to understand brain evolution","Biotechnology and Biological Sciences Research Council (BBSRC)",,"Public","United Kingdom","GBP","39700.0","03/2021","10/2022","6233106beefa53.16551049","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=6233106beefa53.16551049&grantRef=BB%2FS001530%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/S001530/1","F0B4A4F1-7D2F-44BB-A694-3A76F1FC1936","2512EF1C-401B-4222-9869-A770D4C5FAC7","318B5D98-4CB4-4B10-A876-08FC93071A56","8839E919-C34D-46D7-A348-5321F4D2AB78"
